,Bundesland,Landkreis,date,infected,log(infected+1)
4371,Mecklenburg-Vorpommern,Müritz,22-03,6.0,1.9459101490553132
4372,Mecklenburg-Vorpommern,Neubrandenburg Städte,22-03,6.0,1.9459101490553132
4373,Sachsen,Meißen,22-03,12.0,2.5649493574615367
4374,Sachsen,Riesa-Großenhain,22-03,12.0,2.5649493574615367
4375,Sachsen,Delitzsch,22-03,6.0,1.9459101490553132
4376,Sachsen,Torgau-Oschatz,22-03,6.0,1.9459101490553132
4377,Mecklenburg-Vorpommern,Nordwestmecklenburg,22-03,8.0,2.1972245773362196
4378,Mecklenburg-Vorpommern,Wismar Städte,22-03,8.0,2.1972245773362196
4379,Mecklenburg-Vorpommern,Bad Doberan,22-03,8.0,2.1972245773362196
4380,Mecklenburg-Vorpommern,Güstrow,22-03,8.0,2.1972245773362196
4381,Sachsen-Anhalt,Merseburg-Querfurt,22-03,7.0,2.0794415416798357
4382,Sachsen-Anhalt,Saalkreis,22-03,7.0,2.0794415416798357
4383,Sachsen,Sächsische Schweiz,22-03,20.0,3.044522437723423
4384,Sachsen,Weißeritzkreis,22-03,20.0,3.044522437723423
4385,Sachsen-Anhalt,Aschersleben-Staßfurt,22-03,4.0,1.6094379124341003
4386,Sachsen-Anhalt,Bernburg,22-03,4.0,1.6094379124341003
4387,Sachsen-Anhalt,Schönebeck,22-03,4.0,1.6094379124341003
4388,Sachsen,Plauen Städte,22-03,8.0,2.1972245773362196
4389,Sachsen,Vogtlandkreis,22-03,8.0,2.1972245773362196
4390,Mecklenburg-Vorpommern,Greifswald Städte,22-03,8.0,2.1972245773362196
4391,Mecklenburg-Vorpommern,Ostvorpommern,22-03,8.0,2.1972245773362196
4392,Mecklenburg-Vorpommern,Uecker-Randow,22-03,8.0,2.1972245773362196
4393,Mecklenburg-Vorpommern,Nordvorpommern,22-03,4.0,1.6094379124341003
4394,Mecklenburg-Vorpommern,Rügen,22-03,4.0,1.6094379124341003
4395,Mecklenburg-Vorpommern,Stralsund Städte,22-03,4.0,1.6094379124341003
4396,Sachsen-Anhalt,Burgenlandkreis,22-03,8.0,2.1972245773362196
4397,Sachsen-Anhalt,Weißenfels,22-03,8.0,2.1972245773362196
4398,Sachsen,Chemnitzer Land,22-03,38.0,3.6635616461296463
4399,Sachsen,Zwickau Städte,22-03,38.0,3.6635616461296463
4400,Sachsen,Zwickauer Land,22-03,38.0,3.6635616461296463
4401,Rheinland-Pfalz,Ahrweiler,22-03,40.0,3.713572066704308
4402,Bayern,Aichach-Friedberg,22-03,20.0,3.044522437723423
4403,Baden-Württemberg,Alb-Donau,22-03,39.0,3.6888794541139363
4404,Thüringen,Altenburger Land,22-03,7.0,2.0794415416798357
4405,Rheinland-Pfalz,Altenkirchen,22-03,8.0,2.1972245773362196
4406,Bayern,Altötting,22-03,33.0,3.5263605246161616
4407,Rheinland-Pfalz,Alzey-Worms,22-03,68.0,4.23410650459726
4408,Bayern,Amberg Städte,22-03,5.0,1.791759469228055
4409,Bayern,Amberg-Sulzbach,22-03,27.0,3.332204510175204
4410,Bayern,Ansbach,22-03,40.0,3.713572066704308
4411,Bayern,Ansbach Städte,22-03,3.0,1.3862943611198906
4412,Bayern,Aschaffenburg,22-03,49.0,3.912023005428146
4413,Bayern,Aschaffenburg Städte,22-03,23.0,3.1780538303479458
4414,Bayern,Augsburg,22-03,47.0,3.871201010907891
4415,Bayern,Augsburg Städte,22-03,43.0,3.784189633918261
4416,Rheinland-Pfalz,Bad Dürkheim,22-03,84.0,4.442651256490317
4417,Bayern,Bad Kissingen,22-03,20.0,3.044522437723423
4418,Rheinland-Pfalz,Bad Kreuznach,22-03,37.0,3.6375861597263857
4419,Bayern,Bad Tölz-Wolfratshausen,22-03,50.0,3.9318256327243257
4420,Baden-Württemberg,Baden-Baden Städte,22-03,21.0,3.091042453358316
4421,Bayern,Bamberg,22-03,28.0,3.367295829986474
4422,Bayern,Bamberg Städte,22-03,6.0,1.9459101490553132
4423,Brandenburg,Barnim,22-03,38.0,3.6635616461296463
4424,Bayern,Bayreuth,22-03,26.0,3.295836866004329
4425,Bayern,Bayreuth Städte,22-03,6.0,1.9459101490553132
4426,Bayern,Berchtesgadener Land,22-03,6.0,1.9459101490553132
4427,Hessen,Bergstraße,22-03,38.0,3.6635616461296463
4428,Berlin,Berlin,22-03,1077.0,6.982862751468942
4429,Rheinland-Pfalz,Bernkastel-Wittlich,22-03,21.0,3.091042453358316
4430,Baden-Württemberg,Biberach,22-03,45.0,3.828641396489095
4431,Nordrhein-Westfalen,Bielefeld Städte,22-03,11.0,2.4849066497880004
4432,Rheinland-Pfalz,Birkenfeld,22-03,5.0,1.791759469228055
4433,Rheinland-Pfalz,Bitburg-Prüm,22-03,44.0,3.8066624897703196
4434,Baden-Württemberg,Böblingen,22-03,67.0,4.219507705176107
4435,Nordrhein-Westfalen,Bochum Städte,22-03,94.0,4.553876891600541
4436,Baden-Württemberg,Bodensee,22-03,71.0,4.276666119016055
4437,Nordrhein-Westfalen,Bonn Städte,22-03,139.0,4.941642422609304
4438,Nordrhein-Westfalen,Borken,22-03,226.0,5.424950017481403
4439,Nordrhein-Westfalen,Bottrop Städte,22-03,12.0,2.5649493574615367
4440,Brandenburg,Brandenburg an der Havel Städte,22-03,3.0,1.3862943611198906
4441,Baden-Württemberg,Breisgau-Hochschwarzwald,22-03,133.0,4.897839799950911
4442,Bremen,Bremen Städte,22-03,155.0,5.049856007249537
4443,Baden-Württemberg,Calw,22-03,108.0,4.6913478822291435
4444,Niedersachsen,Ammerland,22-03,23.0,3.1780538303479458
4445,Bayern,Cham,22-03,41.0,3.7376696182833684
4446,Nordrhein-Westfalen,Cleves,22-03,103.0,4.6443908991413725
4447,Niedersachsen,Aurich,22-03,23.0,3.1780538303479458
4448,Bayern,Coburg,22-03,32.0,3.4965075614664802
4449,Bayern,Coburg Städte,22-03,0.0,0.0
4450,Rheinland-Pfalz,Cochem-Zell,22-03,45.0,3.828641396489095
4451,Nordrhein-Westfalen,Coesfeld,22-03,116.0,4.762173934797756
4452,Nordrhein-Westfalen,Cologne Städte,22-03,266.0,5.58724865840025
4453,Brandenburg,Cottbus Städte,22-03,24.0,3.2188758248682006
4454,Niedersachsen,Braunschweig Städte,22-03,29.0,3.4011973816621555
4455,Bayern,Dachau,22-03,68.0,4.23410650459726
4456,Brandenburg,Dahme-Spreewald,22-03,16.0,2.833213344056216
4457,Hessen,Darmstadt Städte,22-03,27.0,3.332204510175204
4458,Hessen,Darmstadt-Dieburg,22-03,75.0,4.330733340286331
4459,Bayern,Deggendorf,22-03,52.0,3.970291913552122
4460,Niedersachsen,Celle,22-03,29.0,3.4011973816621555
4461,Bayern,Dillingen,22-03,16.0,2.833213344056216
4462,Bayern,Dingolfing-Landau,22-03,38.0,3.6635616461296463
4463,Schleswig-Holstein,Dithmarschen,22-03,12.0,2.5649493574615367
4464,Bayern,Donau-Ries,22-03,10.0,2.3978952727983707
4465,Rheinland-Pfalz,Donnersbergkreis,22-03,17.0,2.8903717578961645
4466,Nordrhein-Westfalen,Dortmund Städte,22-03,106.0,4.672828834461906
4467,Nordrhein-Westfalen,Duisburg Städte,22-03,89.0,4.499809670330265
4468,Nordrhein-Westfalen,Düren,22-03,92.0,4.532599493153256
4469,Nordrhein-Westfalen,Düsseldorf Städte,22-03,189.0,5.247024072160486
4470,Bayern,Ebersberg,22-03,60.0,4.110873864173311
4471,Thüringen,Eichsfeld,22-03,17.0,2.8903717578961645
4472,Bayern,Eichstätt,22-03,25.0,3.258096538021482
4473,Brandenburg,Elbe-Elster,22-03,8.0,2.1972245773362196
4474,Niedersachsen,Cloppenburg,22-03,8.0,2.1972245773362196
4475,Baden-Württemberg,Emmendingen,22-03,109.0,4.700480365792417
4476,Niedersachsen,Diepholz,22-03,61.0,4.127134385045092
4477,Nordrhein-Westfalen,Ennepe-Ruhr,22-03,18.0,2.9444389791664403
4478,Baden-Württemberg,Enz,22-03,30.0,3.4339872044851463
4479,Bayern,Erding,22-03,63.0,4.1588830833596715
4480,Thüringen,Erfurt Städte,22-03,29.0,3.4011973816621555
4481,Bayern,Erlangen Städte,22-03,19.0,2.995732273553991
4482,Bayern,Erlangen-Höchstadt,22-03,25.0,3.258096538021482
4483,Nordrhein-Westfalen,Essen Städte,22-03,135.0,4.912654885736052
4484,Baden-Württemberg,Esslingen,22-03,322.0,5.777652323222656
4485,Nordrhein-Westfalen,Euskirchen,22-03,50.0,3.9318256327243257
4486,Schleswig-Holstein,Flensburg Städte,22-03,13.0,2.6390573296152584
4487,Bayern,Forchheim,22-03,25.0,3.258096538021482
4488,Rheinland-Pfalz,Frankenthal Städte,22-03,11.0,2.4849066497880004
4489,Hessen,Frankfurt am Main Städte,22-03,164.0,5.10594547390058
4490,Brandenburg,Frankfurt am Oder Städte,22-03,5.0,1.791759469228055
4491,Baden-Württemberg,Freiburg,22-03,149.0,5.0106352940962555
4492,Bayern,Freising,22-03,212.0,5.3612921657094255
4493,Baden-Württemberg,Freudenstadt,22-03,14.0,2.70805020110221
4494,Bayern,Freyung-Grafenau,22-03,19.0,2.995732273553991
4495,Niedersachsen,Emden Städte,22-03,7.0,2.0794415416798357
4496,Hessen,Fulda,22-03,76.0,4.343805421853684
4497,Bayern,Fürstenfeldbruck,22-03,46.0,3.8501476017100584
4498,Bayern,Fürth,22-03,19.0,2.995732273553991
4499,Bayern,Fürth Städte,22-03,24.0,3.2188758248682006
4500,Bayern,Garmisch-Partenkirchen,22-03,29.0,3.4011973816621555
4501,Nordrhein-Westfalen,Gelsenkirchen Städte,22-03,34.0,3.5553480614894135
4502,Thüringen,Gera Städte,22-03,4.0,1.6094379124341003
4503,Rheinland-Pfalz,Germersheim,22-03,28.0,3.367295829986474
4504,Hessen,Gießen,22-03,60.0,4.110873864173311
4505,Niedersachsen,Emsland,22-03,60.0,4.110873864173311
4506,Baden-Württemberg,Göppingen,22-03,110.0,4.709530201312334
4507,Niedersachsen,Friesland,22-03,5.0,1.791759469228055
4508,Thüringen,Gotha,22-03,4.0,1.6094379124341003
4509,Niedersachsen,Gifhorn,22-03,33.0,3.5263605246161616
4510,Niedersachsen,Goslar,22-03,21.0,3.091042453358316
4511,Thüringen,Greiz,22-03,45.0,3.828641396489095
4512,Hessen,Groß-Gerau,22-03,84.0,4.442651256490317
4513,Bayern,Günzburg,22-03,12.0,2.5649493574615367
4514,Nordrhein-Westfalen,Gütersloh,22-03,140.0,4.948759890378168
4515,Nordrhein-Westfalen,Hagen Städte,22-03,42.0,3.7612001156935624
4516,Hamburg,Hamburg Städte,22-03,943.0,6.8501261661455
4517,Niedersachsen,Grafschaft Bentheim,22-03,29.0,3.4011973816621555
4518,Nordrhein-Westfalen,Hamm Städte,22-03,61.0,4.127134385045092
4519,Niedersachsen,Hamelin-Pyrmont,22-03,26.0,3.295836866004329
4520,Niedersachsen,Hanover,22-03,288.0,5.666426688112432
4521,Bayern,Haßberge,22-03,16.0,2.833213344056216
4522,Brandenburg,Havelland,22-03,19.0,2.995732273553991
4523,Baden-Württemberg,Heidelberg Städte,22-03,4.0,1.6094379124341003
4524,Baden-Württemberg,Heidenheim,22-03,47.0,3.871201010907891
4525,Baden-Württemberg,Heilbronn,22-03,139.0,4.941642422609304
4526,Baden-Württemberg,Heilbronn city Städte,22-03,18.0,2.9444389791664403
4527,Nordrhein-Westfalen,Heinsberg,22-03,952.0,6.859614903654202
4528,Niedersachsen,Harburg,22-03,72.0,4.290459441148391
4529,Nordrhein-Westfalen,Herford,22-03,98.0,4.59511985013459
4530,Nordrhein-Westfalen,Herne Städte,22-03,16.0,2.833213344056216
4531,Hessen,Hersfeld-Rotenburg,22-03,26.0,3.295836866004329
4532,Thüringen,Hildburghausen,22-03,1.0,0.6931471805599453
4533,Niedersachsen,Helmstedt,22-03,16.0,2.833213344056216
4534,Nordrhein-Westfalen,Hochsauerlandkreis,22-03,123.0,4.820281565605037
4535,Hessen,Hochtaunuskreis,22-03,68.0,4.23410650459726
4536,Bayern,Hof,22-03,33.0,3.5263605246161616
4537,Bayern,Hof Städte,22-03,11.0,2.4849066497880004
4538,Baden-Württemberg,Hohenlohe,22-03,219.0,5.393627546352362
4539,Niedersachsen,Hildesheim,22-03,69.0,4.248495242049359
4540,Nordrhein-Westfalen,Höxter,22-03,2.0,1.0986122886681098
4541,Thüringen,Ilm-Kreis,22-03,7.0,2.0794415416798357
4542,Bayern,Ingolstadt Städte,22-03,5.0,1.791759469228055
4543,Thüringen,Jena Städte,22-03,21.0,3.091042453358316
4544,Rheinland-Pfalz,Kaiserslautern,22-03,21.0,3.091042453358316
4545,Rheinland-Pfalz,Kaiserslautern Städte,22-03,19.0,2.995732273553991
4546,Baden-Württemberg,Karlsruhe,22-03,92.0,4.532599493153256
4547,Baden-Württemberg,Karlsruhe Städte,22-03,42.0,3.7612001156935624
4548,Hessen,Kassel,22-03,44.0,3.8066624897703196
4549,Hessen,Kassel Städte,22-03,43.0,3.784189633918261
4550,Bayern,Kaufbeuren Städte,22-03,0.0,0.0
4551,Bayern,Kelheim,22-03,50.0,3.9318256327243257
4552,Bayern,Kempten Städte,22-03,0.0,0.0
4553,Schleswig-Holstein,Kiel Städte,22-03,41.0,3.7376696182833684
4554,Bayern,Kitzingen,22-03,9.0,2.302585092994046
4555,Rheinland-Pfalz,Koblenz Coblenz Städte,22-03,57.0,4.060443010546419
4556,Baden-Württemberg,Konstanz,22-03,52.0,3.970291913552122
4557,Nordrhein-Westfalen,Krefeld Städte,22-03,56.0,4.04305126783455
4558,Bayern,Kronach,22-03,16.0,2.833213344056216
4559,Bayern,Kulmbach,22-03,17.0,2.8903717578961645
4560,Rheinland-Pfalz,Kusel,22-03,21.0,3.091042453358316
4561,Thüringen,Kyffhäuserkreis,22-03,12.0,2.5649493574615367
4562,Hessen,Lahn-Dill-Kreis,22-03,65.0,4.189654742026425
4563,Rheinland-Pfalz,Landau Städte,22-03,5.0,1.791759469228055
4564,Bayern,Landsberg,22-03,22.0,3.1354942159291497
4565,Bayern,Landshut,22-03,108.0,4.6913478822291435
4566,Bayern,Landshut Städte,22-03,38.0,3.6635616461296463
4567,Schleswig-Holstein,Lauenburg,22-03,21.0,3.091042453358316
4568,Niedersachsen,Holzminden,22-03,26.0,3.295836866004329
4569,Nordrhein-Westfalen,Leverkusen Städte,22-03,34.0,3.5553480614894135
4570,Bayern,Lichtenfels,22-03,21.0,3.091042453358316
4571,Hessen,Limburg-Weilburg,22-03,58.0,4.07753744390572
4572,Bayern,Lindau,22-03,47.0,3.871201010907891
4573,Nordrhein-Westfalen,Lippe,22-03,134.0,4.90527477843843
4574,Baden-Württemberg,Lörrach,22-03,57.0,4.060443010546419
4575,Schleswig-Holstein,Lübeck Städte,22-03,21.0,3.091042453358316
4576,Niedersachsen,Leer,22-03,12.0,2.5649493574615367
4577,Baden-Württemberg,Ludwigsburg,22-03,176.0,5.176149732573829
4578,Rheinland-Pfalz,Ludwigshafen Städte,22-03,17.0,2.8903717578961645
4579,Niedersachsen,Lüchow-Dannenberg,22-03,5.0,1.791759469228055
4580,Hessen,Main-Kinzig-Kreis,22-03,57.0,4.060443010546419
4581,Bayern,Main-Spessart,22-03,14.0,2.70805020110221
4582,Baden-Württemberg,Main-Tauber,22-03,36.0,3.6109179126442243
4583,Hessen,Main-Taunus-Kreis Städte,22-03,54.0,4.007333185232471
4584,Rheinland-Pfalz,Mainz Städte,22-03,82.0,4.418840607796598
4585,Rheinland-Pfalz,Mainz-Bingen,22-03,55.0,4.02535169073515
4586,Baden-Württemberg,Mannheim Städte,22-03,81.0,4.406719247264253
4587,Hessen,Marburg-Biedenkopf,22-03,48.0,3.8918202981106265
4588,Brandenburg,Märkisch-Oderland,22-03,23.0,3.1780538303479458
4589,Nordrhein-Westfalen,Märkischer Kreis,22-03,38.0,3.6635616461296463
4590,Rheinland-Pfalz,Mayen-Koblenz,22-03,136.0,4.919980925828125
4591,Bayern,Memmingen Städte,22-03,16.0,2.833213344056216
4592,Saarland,Merzig-Wadern,22-03,1.0,0.6931471805599453
4593,Nordrhein-Westfalen,Mettmann,22-03,110.0,4.709530201312334
4594,Bayern,Miesbach,22-03,108.0,4.6913478822291435
4595,Bayern,Miltenberg,22-03,43.0,3.784189633918261
4596,Nordrhein-Westfalen,Minden-Lübbecke,22-03,141.0,4.955827057601261
4597,Nordrhein-Westfalen,Mönchengladbach Städte,22-03,77.0,4.356708826689592
4598,Bayern,Mühldorf,22-03,38.0,3.6635616461296463
4599,Nordrhein-Westfalen,Mülheim Städte,22-03,34.0,3.5553480614894135
4600,Bayern,München,22-03,239.0,5.480638923341991
4601,Bayern,Munich Städte,22-03,1231.0,7.116394144093465
4602,Nordrhein-Westfalen,Münster Städte,22-03,230.0,5.442417710521793
4603,Baden-Württemberg,Neckar-Odenwald-Kreis,22-03,30.0,3.4339872044851463
4604,Bayern,Neu-Ulm,22-03,60.0,4.110873864173311
4605,Bayern,Neuburg-Schrobenhausen,22-03,27.0,3.332204510175204
4606,Bayern,Neumarkt,22-03,18.0,2.9444389791664403
4607,Schleswig-Holstein,Neumünster Städte,22-03,7.0,2.0794415416798357
4608,Saarland,Neunkirchen,22-03,25.0,3.258096538021482
4609,Bayern,Neustadt,22-03,29.0,3.4011973816621555
4610,Rheinland-Pfalz,Neustadt Städte,22-03,11.0,2.4849066497880004
4611,Bayern,Neustadt-Bad Windsheim,22-03,13.0,2.6390573296152584
4612,Rheinland-Pfalz,Neuwied,22-03,58.0,4.07753744390572
4613,Niedersachsen,Lüneburg,22-03,57.0,4.060443010546419
4614,Schleswig-Holstein,Nordfriesland,22-03,18.0,2.9444389791664403
4615,Thüringen,Nordhausen,22-03,3.0,1.3862943611198906
4616,Niedersachsen,Nienburg,22-03,15.0,2.772588722239781
4617,Bayern,Nuremberg Städte,22-03,67.0,4.219507705176107
4618,Bayern,Nürnberger Land,22-03,47.0,3.871201010907891
4619,Bayern,Oberallgäu,22-03,61.0,4.127134385045092
4620,Nordrhein-Westfalen,Oberbergischer Kreis,22-03,71.0,4.276666119016055
4621,Nordrhein-Westfalen,Oberhausen Städte,22-03,35.0,3.58351893845611
4622,Brandenburg,Oberhavel,22-03,32.0,3.4965075614664802
4623,Brandenburg,Oberspreewald-Lausitz,22-03,5.0,1.791759469228055
4624,Hessen,Odenwaldkreis,22-03,23.0,3.1780538303479458
4625,Brandenburg,Oder-Spree,22-03,32.0,3.4965075614664802
4626,Hessen,Offenbach,22-03,77.0,4.356708826689592
4627,Hessen,Offenbach am Main Städte,22-03,9.0,2.302585092994046
4628,Niedersachsen,Northeim,22-03,13.0,2.6390573296152584
4629,Nordrhein-Westfalen,Olpe,22-03,17.0,2.8903717578961645
4630,Baden-Württemberg,Ortenaukreis,22-03,74.0,4.31748811353631
4631,Niedersachsen,Oldenburg Städte,22-03,28.0,3.367295829986474
4632,Niedersachsen,Osnabrück,22-03,64.0,4.174387269895637
4633,Baden-Württemberg,Ostalbkreis,22-03,90.0,4.51085950651685
4634,Bayern,Ostallgäu,22-03,5.0,1.791759469228055
4635,Niedersachsen,Osnabrück Städte,22-03,75.0,4.330733340286331
4636,Niedersachsen,Osterholz,22-03,23.0,3.1780538303479458
4637,Schleswig-Holstein,Ostholstein,22-03,12.0,2.5649493574615367
4638,Brandenburg,Ostprignitz-Ruppin,22-03,7.0,2.0794415416798357
4639,Nordrhein-Westfalen,Paderborn,22-03,58.0,4.07753744390572
4640,Bayern,Passau,22-03,36.0,3.6109179126442243
4641,Bayern,Passau Städte,22-03,14.0,2.70805020110221
4642,Niedersachsen,Peine,22-03,20.0,3.044522437723423
4643,Bayern,Pfaffenhofen,22-03,18.0,2.9444389791664403
4644,Baden-Württemberg,Pforzheim Städte,22-03,14.0,2.70805020110221
4645,Schleswig-Holstein,Pinneberg,22-03,78.0,4.3694478524670215
4646,Schleswig-Holstein,Plön,22-03,19.0,2.995732273553991
4647,Brandenburg,Potsdam Städte,22-03,22.0,3.1354942159291497
4648,Brandenburg,Potsdam-Mittelmark,22-03,12.0,2.5649493574615367
4649,Brandenburg,Prignitz,22-03,0.0,0.0
4650,Baden-Württemberg,Rastatt,22-03,81.0,4.406719247264253
4651,Baden-Württemberg,Ravensburg,22-03,107.0,4.68213122712422
4652,Nordrhein-Westfalen,Recklinghausen,22-03,96.0,4.574710978503383
4653,Bayern,Regen,22-03,25.0,3.258096538021482
4654,Bayern,Regensburg,22-03,37.0,3.6375861597263857
4655,Bayern,Regensburg Städte,22-03,32.0,3.4965075614664802
4656,Baden-Württemberg,Rems-Murr-Kreis,22-03,118.0,4.77912349311153
4657,Nordrhein-Westfalen,Remscheid Städte,22-03,30.0,3.4339872044851463
4658,Schleswig-Holstein,Rendsburg-Eckernförde,22-03,37.0,3.6375861597263857
4659,Baden-Württemberg,Reutlingen,22-03,95.0,4.564348191467836
4660,Nordrhein-Westfalen,Rhein-Erft-Kreis,22-03,63.0,4.1588830833596715
4661,Rheinland-Pfalz,Rhein-Hunsrück,22-03,50.0,3.9318256327243257
4662,Nordrhein-Westfalen,Rhein-Kreis Neuss,22-03,118.0,4.77912349311153
4663,Rheinland-Pfalz,Rhein-Lahn,22-03,34.0,3.5553480614894135
4664,Baden-Württemberg,Rhein-Neckar-Kreis,22-03,233.0,5.455321115357702
4665,Rheinland-Pfalz,Rhein-Pfalz-Kreis,22-03,9.0,2.302585092994046
4666,Nordrhein-Westfalen,Rhein-Sieg,22-03,51.0,3.9512437185814275
4667,Hessen,Rheingau-Taunus-Kreis,22-03,31.0,3.4657359027997265
4668,Nordrhein-Westfalen,Rheinisch-Bergischer Kreis,22-03,76.0,4.343805421853684
4669,Bayern,Rhön-Grabfeld,22-03,16.0,2.833213344056216
4670,Sachsen,Chemnitz Städte,22-03,50.0,3.9318256327243257
4671,Bayern,Rosenheim,22-03,216.0,5.37989735354046
4672,Bayern,Rosenheim Städte,22-03,48.0,3.8918202981106265
4673,Niedersachsen,Rotenburg,22-03,26.0,3.295836866004329
4674,Bayern,Roth,22-03,13.0,2.6390573296152584
4675,Bayern,Rottal-Inn,22-03,78.0,4.3694478524670215
4676,Baden-Württemberg,Rottweil,22-03,10.0,2.3978952727983707
4677,Thüringen,Saale-Holzland,22-03,17.0,2.8903717578961645
4678,Thüringen,Saale-Orla,22-03,7.0,2.0794415416798357
4679,Thüringen,Saalfeld-Rudolstadt,22-03,16.0,2.833213344056216
4680,Sachsen-Anhalt,Altmarkkreis Salzwedel,22-03,3.0,1.3862943611198906
4681,Saarland,Saarbrücken Städte,22-03,80.0,4.394449154672439
4682,Saarland,Saarlouis,22-03,37.0,3.6375861597263857
4683,Saarland,Saarpfalz,22-03,28.0,3.367295829986474
4684,Sachsen,Döbeln,22-03,8.0,2.1972245773362196
4685,Niedersachsen,Salzgitter Städte,22-03,22.0,3.1354942159291497
4686,Sachsen-Anhalt,Dessau Städte,22-03,5.0,1.791759469228055
4687,Saarland,Sankt Wendel,22-03,29.0,3.4011973816621555
4688,Niedersachsen,Schaumburg,22-03,27.0,3.332204510175204
4689,Schleswig-Holstein,Schleswig-Flensburg,22-03,28.0,3.367295829986474
4690,Thüringen,Schmalkalden-Meiningen,22-03,13.0,2.6390573296152584
4691,Sachsen-Anhalt,Halle Städte,22-03,43.0,3.784189633918261
4692,Bayern,Schwabach Städte,22-03,8.0,2.1972245773362196
4693,Baden-Württemberg,Schwäbisch Hall,22-03,97.0,4.584967478670572
4694,Hessen,Schwalm-Eder-Kreis,22-03,69.0,4.248495242049359
4695,Bayern,Schwandorf,22-03,0.0,0.0
4696,Baden-Württemberg,Schwarzwald-Baar-Kreis,22-03,46.0,3.8501476017100584
4697,Bayern,Schweinfurt,22-03,20.0,3.044522437723423
4698,Bayern,Schweinfurt Städte,22-03,3.0,1.3862943611198906
4699,Schleswig-Holstein,Segeberg,22-03,30.0,3.4339872044851463
4700,Nordrhein-Westfalen,Siegen-Wittgenstein,22-03,15.0,2.772588722239781
4701,Baden-Württemberg,Sigmaringen,22-03,82.0,4.418840607796598
4702,Nordrhein-Westfalen,Soest,22-03,91.0,4.5217885770490405
4703,Nordrhein-Westfalen,Solingen Städte,22-03,34.0,3.5553480614894135
4704,Niedersachsen,Soltau-Fallingbostel,22-03,4.0,1.6094379124341003
4705,Thüringen,Sömmerda,22-03,6.0,1.9459101490553132
4706,Thüringen,Sonneberg,22-03,6.0,1.9459101490553132
4707,Rheinland-Pfalz,Speyer Spires Städte,22-03,7.0,2.0794415416798357
4708,Brandenburg,Spree-Neiße,22-03,25.0,3.258096538021482
4709,Niedersachsen,Stade,22-03,44.0,3.8066624897703196
4710,Bayern,Starnberg,22-03,110.0,4.709530201312334
4711,Schleswig-Holstein,Steinburg,22-03,12.0,2.5649493574615367
4712,Nordrhein-Westfalen,Steinfurt,22-03,157.0,5.062595033026967
4713,Sachsen-Anhalt,Jerichower Land,22-03,4.0,1.6094379124341003
4714,Sachsen,Dresden Städte,22-03,99.0,4.605170185988092
4715,Schleswig-Holstein,Stormarn,22-03,34.0,3.5553480614894135
4716,Bayern,Straubing Städte,22-03,33.0,3.5263605246161616
4717,Bayern,Straubing-Bogen,22-03,40.0,3.713572066704308
4718,Baden-Württemberg,Stuttgart Städte,22-03,308.0,5.733341276897746
4719,Rheinland-Pfalz,Südliche Weinstraße,22-03,31.0,3.4657359027997265
4720,Rheinland-Pfalz,Südwestpfalz,22-03,16.0,2.833213344056216
4721,Thüringen,Suhl Städte,22-03,4.0,1.6094379124341003
4722,Brandenburg,Teltow-Fläming,22-03,13.0,2.6390573296152584
4723,Bayern,Tirschenreuth,22-03,148.0,5.003946305945459
4724,Sachsen,Freiberg,22-03,8.0,2.1972245773362196
